packing_slip_number,center_id,city,model,diopter,serial_number,qty,order_date,ship_date,delivery_date,use_date,day_of_the_week_when_used
565162,OCNH,Heerhugowaard,PC545,22.5,11807561,1,20-11-25,20-11-25,20-11-25,18-11-25,Tuesday
565162,OCNH,Heerhugowaard,PC545,24.5,11776358,1,20-11-25,20-11-25,20-11-25,18-11-25,Tuesday
565162,OCNH,Heerhugowaard,PC545,20,11810035,1,20-11-25,20-11-25,20-11-25,18-11-25,Tuesday
565162,OCNH,Heerhugowaard,PC545,20,11810050,1,20-11-25,20-11-25,20-11-25,18-11-25,Tuesday
565162,OCNH,Heerhugowaard,PC545,23,11793345,1,20-11-25,20-11-25,20-11-25,18-11-25,Tuesday
565162,OCNH,Heerhugowaard,PC545,22,11816478,1,20-11-25,20-11-25,20-11-25,18-11-25,Tuesday
565162,OCNH,Heerhugowaard,PC545,22,11816445,1,20-11-25,20-11-25,20-11-25,18-11-25,Tuesday
565162,OCNH,Heerhugowaard,PC545,6,11569908,1,20-11-25,20-11-25,20-11-25,18-11-25,Tuesday
565162,OCNH,Heerhugowaard,PC545,5,11570652,1,20-11-25,20-11-25,20-11-25,18-11-25,Tuesday
565262,OCNH,Heerhugowaard,PC545,21.5,11796758,1,21-11-25,21-11-25,21-11-25,20-11-25,Thursday
565262,OCNH,Heerhugowaard,PC545,21,11811884,1,21-11-25,21-11-25,21-11-25,20-11-25,Thursday
565262,OCNH,Heerhugowaard,PC545,17.5,11754099,1,21-11-25,21-11-25,21-11-25,20-11-25,Thursday
565262,OCNH,Heerhugowaard,PC545,22,11816462,1,21-11-25,21-11-25,21-11-25,20-11-25,Thursday
565262,OCNH,Heerhugowaard,PC545,17.5,11754112,1,21-11-25,21-11-25,21-11-25,20-11-25,Thursday
565262,OCNH,Heerhugowaard,PC545,23,11798935,1,21-11-25,21-11-25,21-11-25,20-11-25,Thursday
565262,OCNH,Heerhugowaard,PC545,22.5,11807623,1,21-11-25,21-11-25,21-11-25,20-11-25,Thursday
565262,OCNH,Heerhugowaard,PC545,19.5,11789370,1,21-11-25,21-11-25,21-11-25,20-11-25,Thursday
565262,OCNH,Heerhugowaard,PC545,19.5,11789369,1,21-11-25,21-11-25,21-11-25,20-11-25,Thursday
565262,OCNH,Heerhugowaard,PC545,17,11771999,1,21-11-25,21-11-25,21-11-25,20-11-25,Thursday
565262,OCNH,Heerhugowaard,PC545,19,11809955,1,21-11-25,21-11-25,21-11-25,20-11-25,Thursday
565262,OCNH,Heerhugowaard,PC545,19.5,11789348,1,21-11-25,21-11-25,21-11-25,20-11-25,Thursday
565262,OCNH,Heerhugowaard,PC545,23,11793340,1,21-11-25,21-11-25,21-11-25,20-11-25,Thursday
565262,OCNH,Heerhugowaard,PC545,20,11810036,1,21-11-25,21-11-25,21-11-25,20-11-25,Thursday
565262,OCNH,Heerhugowaard,PC545,21,11811875,1,21-11-25,21-11-25,21-11-25,20-11-25,Thursday
565262,OCNH,Heerhugowaard,PC545,18.5,11810123,1,21-11-25,21-11-25,21-11-25,20-11-25,Thursday
565262,OCNH,Heerhugowaard,PC545,19,11809943,1,21-11-25,21-11-25,21-11-25,20-11-25,Thursday
565262,OCNH,Heerhugowaard,PC545,14,11788259,1,21-11-25,21-11-25,21-11-25,20-11-25,Thursday
565262,OCNH,Heerhugowaard,PC545,17,11772026,1,21-11-25,21-11-25,21-11-25,20-11-25,Thursday
565262,OCNH,Heerhugowaard,PC545,22.5,11807614,1,21-11-25,21-11-25,21-11-25,20-11-25,Thursday
565262,OCNH,Heerhugowaard,PC545,22,11816421,1,21-11-25,21-11-25,21-11-25,20-11-25,Thursday
565262,OCNH,Heerhugowaard,PC545,22,11816432,1,21-11-25,21-11-25,21-11-25,20-11-25,Thursday
565262,OCNH,Heerhugowaard,PC545,22.5,11807645,1,21-11-25,21-11-25,21-11-25,20-11-25,Thursday
565262,OCNH,Heerhugowaard,PC545,30,11057157,1,21-11-25,21-11-25,21-11-25,20-11-25,Thursday
565262,OCNH,Heerhugowaard,PC545,19.5,11789386,1,21-11-25,21-11-25,21-11-25,20-11-25,Thursday
565262,OCNH,Heerhugowaard,PC545,20.5,11837009,1,21-11-25,21-11-25,21-11-25,20-11-25,Thursday
565262,OCNH,Heerhugowaard,PC545,20.5,11813955,1,21-11-25,21-11-25,21-11-25,20-11-25,Thursday
565262,OCNH,Heerhugowaard,PC545,19.5,11789322,1,21-11-25,21-11-25,21-11-25,20-11-25,Thursday
565262,OCNH,Heerhugowaard,PC545,18.5,11810120,1,21-11-25,21-11-25,21-11-25,20-11-25,Thursday
565262,OCNH,Heerhugowaard,PC545,21,11811862,1,21-11-25,21-11-25,21-11-25,20-11-25,Thursday
565262,OCNH,Heerhugowaard,PC545,22.5,11807644,1,21-11-25,21-11-25,21-11-25,20-11-25,Thursday
565262,OCNH,Heerhugowaard,PC545,21.5,11796784,1,21-11-25,21-11-25,21-11-25,20-11-25,Thursday
565262,OCNH,Heerhugowaard,PC545,21.5,11796791,1,21-11-25,21-11-25,21-11-25,20-11-25,Thursday
565432,OCNH,Heerhugowaard,PC545,22,11816426,1,25-11-25,25-11-25,25-11-25,24-11-25,Monday
565432,OCNH,Heerhugowaard,PC545,21,11811888,1,25-11-25,25-11-25,25-11-25,24-11-25,Monday
565432,OCNH,Heerhugowaard,PC545,23,11799008,1,25-11-25,25-11-25,25-11-25,24-11-25,Monday
565432,OCNH,Heerhugowaard,PC545,20.5,11837001,1,25-11-25,25-11-25,25-11-25,24-11-25,Monday
565432,OCNH,Heerhugowaard,PC545,21,11811906,1,25-11-25,25-11-25,25-11-25,24-11-25,Monday
565432,OCNH,Heerhugowaard,PC545,15.5,11738960,1,25-11-25,25-11-25,25-11-25,24-11-25,Monday
565432,OCNH,Heerhugowaard,PC545,24,11776554,1,25-11-25,25-11-25,25-11-25,24-11-25,Monday
565432,OCNH,Heerhugowaard,PC545,21.5,11796794,1,25-11-25,25-11-25,25-11-25,24-11-25,Monday
565432,OCNH,Heerhugowaard,PC545,32,11285409,1,25-11-25,25-11-25,25-11-25,24-11-25,Monday
565432,OCNH,Heerhugowaard,PC545,22,11816491,1,25-11-25,25-11-25,25-11-25,24-11-25,Monday
565432,OCNH,Heerhugowaard,PC545,22,11816419,1,25-11-25,25-11-25,25-11-25,24-11-25,Monday
565432,OCNH,Heerhugowaard,PC545,23,11793286,1,25-11-25,25-11-25,25-11-25,24-11-25,Monday
565432,OCNH,Heerhugowaard,PC545,23,11793341,1,25-11-25,25-11-25,25-11-25,24-11-25,Monday
565432,OCNH,Heerhugowaard,PC545,19.5,11789379,1,25-11-25,25-11-25,25-11-25,24-11-25,Monday
565432,OCNH,Heerhugowaard,PC545,19.5,11789373,1,25-11-25,25-11-25,25-11-25,24-11-25,Monday
565432,OCNH,Heerhugowaard,PC545,18.5,11810164,1,25-11-25,25-11-25,25-11-25,24-11-25,Monday
565432,OCNH,Heerhugowaard,PC545,18.5,11810099,1,25-11-25,25-11-25,25-11-25,24-11-25,Monday
565746,OCNH,Heerhugowaard,PC545,16.5,11780804,1,28-11-25,28-11-25,28-11-25,27-11-25,Thursday
565746,OCNH,Heerhugowaard,PC545,14.5,11787033,1,28-11-25,28-11-25,28-11-25,27-11-25,Thursday
565746,OCNH,Heerhugowaard,PC545,22.5,11807630,1,28-11-25,28-11-25,28-11-25,27-11-25,Thursday
565746,OCNH,Heerhugowaard,PC545,23.5,11793077,1,28-11-25,28-11-25,28-11-25,27-11-25,Thursday
565746,OCNH,Heerhugowaard,PC545,24,11776566,1,28-11-25,28-11-25,28-11-25,27-11-25,Thursday
565746,OCNH,Heerhugowaard,PC545,18.5,11810160,1,28-11-25,28-11-25,28-11-25,27-11-25,Thursday
565746,OCNH,Heerhugowaard,PC545,20.5,11837024,1,28-11-25,28-11-25,28-11-25,27-11-25,Thursday
565746,OCNH,Heerhugowaard,PC545,20.5,11837038,1,28-11-25,28-11-25,28-11-25,27-11-25,Thursday
565746,OCNH,Heerhugowaard,PC545,20,11810043,1,28-11-25,28-11-25,28-11-25,27-11-25,Thursday
565746,OCNH,Heerhugowaard,PC545,22,11816489,1,28-11-25,28-11-25,28-11-25,27-11-25,Thursday
565746,OCNH,Heerhugowaard,PC545,22,11816448,1,28-11-25,28-11-25,28-11-25,27-11-25,Thursday
565746,OCNH,Heerhugowaard,PC545,23.5,11793091,1,28-11-25,28-11-25,28-11-25,27-11-25,Thursday
565746,OCNH,Heerhugowaard,PC545,23,11793310,1,28-11-25,28-11-25,28-11-25,27-11-25,Thursday
565746,OCNH,Heerhugowaard,PC545,18.5,11810107,1,28-11-25,28-11-25,28-11-25,27-11-25,Thursday
565746,OCNH,Heerhugowaard,PC545,22,11816458,1,28-11-25,28-11-25,28-11-25,27-11-25,Thursday
565746,OCNH,Heerhugowaard,PC545,19.5,11789341,1,28-11-25,28-11-25,28-11-25,27-11-25,Thursday
565746,OCNH,Heerhugowaard,PC545,22.5,11807613,1,28-11-25,28-11-25,28-11-25,27-11-25,Thursday
565746,OCNH,Heerhugowaard,PC545,23,11798978,1,28-11-25,28-11-25,28-11-25,27-11-25,Thursday
565837,OCNH,Heerhugowaard,PC545,24.5,11776339,1,01-12-25,01-12-25,01-12-25,29-11-25,Saturday
565837,OCNH,Heerhugowaard,PC545,27,11730988,1,01-12-25,01-12-25,01-12-25,29-11-25,Saturday
565837,OCNH,Heerhugowaard,PC545,20.5,11607725,1,01-12-25,01-12-25,01-12-25,29-11-25,Saturday
565837,OCNH,Heerhugowaard,PC545,33,11135382,1,01-12-25,01-12-25,01-12-25,29-11-25,Saturday
565837,OCNH,Heerhugowaard,PC545,15,11782964,1,01-12-25,01-12-25,01-12-25,29-11-25,Saturday
565837,OCNH,Heerhugowaard,PC545,17.5,11754123,1,01-12-25,01-12-25,01-12-25,29-11-25,Saturday
565837,OCNH,Heerhugowaard,PC545,21.5,11796766,1,01-12-25,01-12-25,01-12-25,29-11-25,Saturday
565837,OCNH,Heerhugowaard,PC545,18.5,11810161,1,01-12-25,01-12-25,01-12-25,29-11-25,Saturday
565837,OCNH,Heerhugowaard,PC545,17,11772032,1,01-12-25,01-12-25,01-12-25,29-11-25,Saturday
565837,OCNH,Heerhugowaard,PC545,21,11811935,1,01-12-25,01-12-25,01-12-25,29-11-25,Saturday
565837,OCNH,Heerhugowaard,PC545,22,11816418,1,01-12-25,01-12-25,01-12-25,29-11-25,Saturday
565837,OCNH,Heerhugowaard,PC545,23,11816838,1,01-12-25,01-12-25,01-12-25,29-11-25,Saturday
565837,OCNH,Heerhugowaard,PC545,18.5,11810104,1,01-12-25,01-12-25,01-12-25,29-11-25,Saturday
565837,OCNH,Heerhugowaard,PC545,19.5,11813776,1,01-12-25,01-12-25,01-12-25,29-11-25,Saturday
565837,OCNH,Heerhugowaard,PC545,19,11809959,1,01-12-25,01-12-25,01-12-25,29-11-25,Saturday
565837,OCNH,Heerhugowaard,PC545,21,11811921,1,01-12-25,01-12-25,01-12-25,29-11-25,Saturday
565837,OCNH,Heerhugowaard,PC545,20.5,11607711,1,01-12-25,01-12-25,01-12-25,29-11-25,Saturday
565837,OCNH,Heerhugowaard,PC545,21,11811930,1,01-12-25,01-12-25,01-12-25,29-11-25,Saturday
565839,OCNH,Heerhugowaard,PC545,25.5,11736053,1,01-12-25,01-12-25,01-12-25,28-11-25,Friday
565839,OCNH,Heerhugowaard,PC545,18.5,11810119,1,01-12-25,01-12-25,01-12-25,28-11-25,Friday
565839,OCNH,Heerhugowaard,PC545,29,11607755,1,01-12-25,01-12-25,01-12-25,28-11-25,Friday
565839,OCNH,Heerhugowaard,PC545,22.5,11807596,1,01-12-25,01-12-25,01-12-25,28-11-25,Friday
565839,OCNH,Heerhugowaard,PC545,25,11794981,1,01-12-25,01-12-25,01-12-25,28-11-25,Friday
565839,OCNH,Heerhugowaard,PC545,19.5,11789376,1,01-12-25,01-12-25,01-12-25,28-11-25,Friday
565839,OCNH,Heerhugowaard,PC545,23,11799004,1,01-12-25,01-12-25,01-12-25,28-11-25,Friday
565839,OCNH,Heerhugowaard,PC545,22.5,11807646,1,01-12-25,01-12-25,01-12-25,28-11-25,Friday
565839,OCNH,Heerhugowaard,PC545,21,11811911,1,01-12-25,01-12-25,01-12-25,28-11-25,Friday
565839,OCNH,Heerhugowaard,PC545,19.5,11789385,1,01-12-25,01-12-25,01-12-25,28-11-25,Friday
565839,OCNH,Heerhugowaard,PC545,20,11810033,1,01-12-25,01-12-25,01-12-25,28-11-25,Friday
565839,OCNH,Heerhugowaard,PC545,17,11772056,1,01-12-25,01-12-25,01-12-25,28-11-25,Friday
565839,OCNH,Heerhugowaard,PC545,19,11809947,1,01-12-25,01-12-25,01-12-25,28-11-25,Friday
565839,OCNH,Heerhugowaard,PC545,19,11809923,1,01-12-25,01-12-25,01-12-25,28-11-25,Friday
565839,OCNH,Heerhugowaard,PC545,20,11810011,1,01-12-25,01-12-25,01-12-25,28-11-25,Friday
565839,OCNH,Heerhugowaard,PC545,22.5,11816064,1,01-12-25,01-12-25,01-12-25,28-11-25,Friday
